INCIDENTNEIGHBORHOOD,Amount
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Allentown,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Arlington Heights,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
Banksville,1
