neighborhood,alarms
South Shore,0
South Shore,0
South Shore,0
South Shore,0
South Shore,0
South Shore,0
South Shore,0
South Shore,0
South Shore,0
South Shore,1
South Shore,0
South Shore,1
South Shore,0
South Shore,0
South Shore,1
South Shore,0
South Shore,1
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,2
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,3
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,3
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,2
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,3
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,3
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,4
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,2
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,2
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,4
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Flats,0
South Side Flats,0
South Side Flats,2
South Side Flats,0
South Side Flats,0
South Side Flats,1
South Side Flats,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,1
South Side Slopes,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,1
South Side Slopes,1
South Side Slopes,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,1
South Side Slopes,0
South Side Slopes,4
South Side Slopes,2
South Side Slopes,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,1
South Side Slopes,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,1
South Side Slopes,1
South Side Slopes,0
South Side Slopes,0
South Side Slopes,1
South Side Slopes,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,1
South Side Slopes,0
South Side Slopes,0
South Side Slopes,1
South Side Slopes,2
South Side Slopes,1
South Side Slopes,0
South Side Slopes,1
South Side Slopes,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,1
South Side Slopes,1
South Side Slopes,0
South Side Slopes,0
South Side Slopes,1
South Side Slopes,0
South Side Slopes,0
South Side Slopes,1
South Side Slopes,1
South Side Slopes,1
South Side Slopes,1
South Side Slopes,1
South Side Slopes,1
South Side Slopes,1
South Side Slopes,1
South Side Slopes,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,1
South Side Slopes,0
South Side Slopes,1
South Side Slopes,1
South Side Slopes,0
South Side Slopes,1
South Side Slopes,1
South Side Slopes,1
South Side Slopes,0
South Side Slopes,1
South Side Slopes,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,1
South Side Slopes,0
South Side Slopes,1
South Side Slopes,1
South Side Slopes,0
South Side Slopes,0
South Side Slopes,1
South Side Slopes,0
South Side Slopes,0
South Side Slopes,1
South Side Slopes,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,0
South Side Slopes,1
South Side Slopes,1
South Side Slopes,0
South Side Slopes,1
Spring Garden,0
Spring Garden,0
Spring Garden,1
Spring Garden,0
Spring Garden,1
Spring Garden,0
Spring Garden,0
Spring Garden,1
Spring Garden,2
Spring Garden,1
Spring Garden,1
Spring Garden,0
Spring Garden,0
Spring Garden,0
Spring Garden,0
Spring Garden,1
Spring Garden,0
Spring Garden,1
Spring Garden,1
Spring Garden,0
Spring Garden,0
Spring Garden,1
Spring Garden,0
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,2
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,3
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,2
Spring Hill-City View,1
Spring Hill-City View,2
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,1
Spring Hill-City View,0
Spring Hill-City View,0
Spring Hill-City View,0
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,0
Squirrel Hill North,0
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,0
Squirrel Hill North,0
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,0
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,0
Squirrel Hill North,0
Squirrel Hill North,3
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,0
Squirrel Hill North,1
Squirrel Hill North,0
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,0
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,0
Squirrel Hill North,0
Squirrel Hill North,0
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,0
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,0
Squirrel Hill North,0
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,0
Squirrel Hill North,0
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,0
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,0
Squirrel Hill North,1
Squirrel Hill North,0
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,0
Squirrel Hill North,1
Squirrel Hill North,0
Squirrel Hill North,0
Squirrel Hill North,0
Squirrel Hill North,0
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,0
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,0
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill North,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,4
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,3
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,2
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,3
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,1
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,3
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,0
Squirrel Hill South,1
St. Clair,0
St. Clair,1
St. Clair,0
St. Clair,0
St. Clair,0
St. Clair,1
St. Clair,1
St. Clair,0
St. Clair,1
St. Clair,0
St. Clair,0
Stanton Heights,1
Stanton Heights,1
Stanton Heights,1
Stanton Heights,1
Stanton Heights,1
Stanton Heights,1
Stanton Heights,0
Stanton Heights,1
Stanton Heights,0
Stanton Heights,0
Stanton Heights,1
Stanton Heights,1
Stanton Heights,0
Stanton Heights,1
Stanton Heights,1
Stanton Heights,0
Stanton Heights,1
Stanton Heights,0
Stanton Heights,1
Stanton Heights,1
Stanton Heights,0
Stanton Heights,0
Stanton Heights,1
Stanton Heights,1
Stanton Heights,0
Stanton Heights,1
Stanton Heights,0
Stanton Heights,1
Stanton Heights,0
Stanton Heights,1
Stanton Heights,0
Stanton Heights,0
Stanton Heights,1
Stanton Heights,0
Stanton Heights,1
Stanton Heights,1
Stanton Heights,1
Stanton Heights,0
Stanton Heights,0
Stanton Heights,1
Stanton Heights,0
Stanton Heights,0
Stanton Heights,0
Stanton Heights,0
Stanton Heights,0
Stanton Heights,1
Stanton Heights,1
Stanton Heights,1
Stanton Heights,1
Stanton Heights,0
Stanton Heights,0
Stanton Heights,1
Stanton Heights,1
Stanton Heights,1
Stanton Heights,1
Strip District,1
Strip District,0
Strip District,0
Strip District,1
Strip District,1
Strip District,0
Strip District,0
Strip District,1
Strip District,0
Strip District,1
Strip District,1
Strip District,1
Strip District,0
Strip District,1
Strip District,0
Strip District,1
Strip District,0
Strip District,2
Strip District,0
Strip District,0
Strip District,1
Strip District,0
Strip District,0
Strip District,1
Strip District,0
Strip District,1
Strip District,1
Strip District,1
Strip District,0
Strip District,0
Strip District,1
Strip District,0
Strip District,0
Strip District,1
Strip District,1
Strip District,1
Strip District,1
Strip District,1
Strip District,1
Strip District,4
Strip District,1
Strip District,1
Strip District,1
Strip District,1
Strip District,1
Strip District,0
Strip District,0
Strip District,0
Strip District,0
Strip District,1
Strip District,0
Strip District,0
Strip District,0
Strip District,1
Strip District,0
Strip District,0
Strip District,1
Strip District,1
Summer Hill,1
Summer Hill,0
Summer Hill,0
Summer Hill,1
Summer Hill,0
Summer Hill,1
Summer Hill,0
Summer Hill,1
Summer Hill,0
Summer Hill,0
Summer Hill,0
Summer Hill,1
Summer Hill,0
Summer Hill,1
Summer Hill,0
Summer Hill,2
Summer Hill,0
Summer Hill,1
Summer Hill,0
Summer Hill,1
Summer Hill,0
Swisshelm Park,1
Swisshelm Park,0
Swisshelm Park,1
Swisshelm Park,1
Swisshelm Park,1
Swisshelm Park,0
Swisshelm Park,0
Swisshelm Park,0
Swisshelm Park,1
Swisshelm Park,0
Swisshelm Park,0
Swisshelm Park,0
Swisshelm Park,1
Swisshelm Park,1
Swisshelm Park,1
Swisshelm Park,0
Terrace Village,1
Terrace Village,1
Terrace Village,1
Terrace Village,1
Terrace Village,1
Terrace Village,0
Terrace Village,1
Terrace Village,0
Terrace Village,0
Terrace Village,1
Terrace Village,1
Terrace Village,2
Terrace Village,1
Terrace Village,0
Terrace Village,0
Terrace Village,0
Terrace Village,1
Terrace Village,1
Terrace Village,0
Terrace Village,1
Terrace Village,0
Terrace Village,0
Terrace Village,0
Terrace Village,1
Terrace Village,0
Terrace Village,0
Terrace Village,1
Terrace Village,1
Terrace Village,1
Terrace Village,1
Terrace Village,0
Terrace Village,1
Terrace Village,1
Terrace Village,1
Terrace Village,0
Terrace Village,0
Terrace Village,1
Terrace Village,0
Terrace Village,1
Terrace Village,1
Terrace Village,1
Terrace Village,0
Terrace Village,0
Terrace Village,0
Terrace Village,1
Terrace Village,0
Terrace Village,1
Terrace Village,1
Terrace Village,1
Terrace Village,1
Terrace Village,0
Terrace Village,1
Terrace Village,1
Terrace Village,0
Terrace Village,1
Terrace Village,0
Terrace Village,1
Terrace Village,1
Terrace Village,0
Terrace Village,1
Terrace Village,1
Terrace Village,1
Terrace Village,1
Terrace Village,1
Terrace Village,1
Terrace Village,0
Terrace Village,0
Terrace Village,1
Terrace Village,0
Terrace Village,1
Terrace Village,1
Terrace Village,0
Terrace Village,1
Terrace Village,0
Terrace Village,1
Terrace Village,1
Terrace Village,0
Terrace Village,0
Terrace Village,1
Terrace Village,1
Terrace Village,1
Terrace Village,1
Terrace Village,1
Terrace Village,0
Terrace Village,0
Troy Hill,1
Troy Hill,1
Troy Hill,0
Troy Hill,1
Troy Hill,0
Troy Hill,3
Troy Hill,1
Troy Hill,0
Troy Hill,0
Troy Hill,0
Troy Hill,2
Troy Hill,1
Troy Hill,3
Troy Hill,0
Troy Hill,0
Troy Hill,1
Troy Hill,1
Troy Hill,0
Troy Hill,1
Troy Hill,1
Troy Hill,1
Troy Hill,0
Troy Hill,3
Troy Hill,1
Troy Hill,0
Troy Hill,1
Troy Hill,1
Troy Hill,0
Troy Hill,0
Troy Hill,1
Troy Hill,1
Troy Hill,0
Troy Hill,1
Troy Hill,0
Troy Hill,1
Troy Hill,1
Troy Hill,1
Troy Hill,0
Troy Hill,1
Troy Hill,1
Troy Hill,0
Troy Hill,0
Troy Hill,0
Troy Hill,1
Troy Hill,1
Troy Hill,0
Troy Hill,0
Troy Hill,0
Troy Hill,0
Troy Hill,0
Troy Hill,1
Troy Hill,0
Troy Hill,1
Troy Hill,1
Troy Hill,1
Troy Hill,0
Troy Hill,1
Troy Hill,1
Troy Hill,1
Troy Hill,0
Troy Hill,0
Troy Hill,0
Troy Hill,0
Troy Hill,1
Troy Hill,2
Troy Hill,0
Troy Hill,1
Troy Hill,1
Troy Hill,0
Troy Hill,1
Troy Hill,1
Troy Hill,1
Troy Hill,0
Troy Hill,0
Troy Hill,0
Troy Hill,0
Troy Hill,0
Upper Hill,3
Upper Hill,1
Upper Hill,1
Upper Hill,3
Upper Hill,1
Upper Hill,1
Upper Hill,0
Upper Hill,1
Upper Hill,1
Upper Hill,0
Upper Hill,1
Upper Hill,0
Upper Hill,1
Upper Hill,2
Upper Hill,1
Upper Hill,1
Upper Hill,1
Upper Hill,1
Upper Hill,1
Upper Hill,0
Upper Hill,1
Upper Hill,0
Upper Hill,1
Upper Hill,1
Upper Hill,1
Upper Hill,1
Upper Hill,1
Upper Hill,1
Upper Hill,1
Upper Hill,1
Upper Hill,0
Upper Hill,1
Upper Hill,1
Upper Hill,0
Upper Hill,1
Upper Hill,1
Upper Hill,1
Upper Hill,1
Upper Hill,0
Upper Hill,1
Upper Hill,0
Upper Hill,1
Upper Hill,1
Upper Hill,1
Upper Lawrenceville,0
Upper Lawrenceville,1
Upper Lawrenceville,0
Upper Lawrenceville,1
Upper Lawrenceville,0
Upper Lawrenceville,0
Upper Lawrenceville,2
Upper Lawrenceville,1
Upper Lawrenceville,0
Upper Lawrenceville,1
Upper Lawrenceville,1
Upper Lawrenceville,1
Upper Lawrenceville,2
Upper Lawrenceville,0
Upper Lawrenceville,1
Upper Lawrenceville,0
Upper Lawrenceville,1
Upper Lawrenceville,1
Upper Lawrenceville,0
Upper Lawrenceville,1
Upper Lawrenceville,0
Upper Lawrenceville,2
Upper Lawrenceville,0
Upper Lawrenceville,0
Upper Lawrenceville,0
Upper Lawrenceville,1
Upper Lawrenceville,0
Upper Lawrenceville,1
Upper Lawrenceville,1
Upper Lawrenceville,1
Upper Lawrenceville,0
Upper Lawrenceville,1
Upper Lawrenceville,0
Upper Lawrenceville,0
Upper Lawrenceville,0
Upper Lawrenceville,1
Upper Lawrenceville,1
Upper Lawrenceville,3
Upper Lawrenceville,1
Upper Lawrenceville,2
Upper Lawrenceville,0
Upper Lawrenceville,0
Upper Lawrenceville,0
Upper Lawrenceville,0
Upper Lawrenceville,0
Upper Lawrenceville,0
Upper Lawrenceville,0
Upper Lawrenceville,0
Upper Lawrenceville,0
Upper Lawrenceville,2
West End,0
West End,0
West End,0
West End,1
West End,1
West End,0
West End,0
West End,0
West End,0
West End,0
West End,1
West End,1
West End,0
West End,1
West End,0
West End,0
West End,1
West End,0
West End,2
West End,0
West Oakland,1
West Oakland,1
West Oakland,1
West Oakland,1
West Oakland,1
West Oakland,1
West Oakland,0
West Oakland,0
West Oakland,0
West Oakland,1
West Oakland,1
West Oakland,0
West Oakland,1
West Oakland,1
West Oakland,1
West Oakland,1
West Oakland,1
West Oakland,1
West Oakland,0
West Oakland,0
West Oakland,0
West Oakland,1
West Oakland,0
West Oakland,0
West Oakland,1
West Oakland,1
West Oakland,1
West Oakland,0
West Oakland,1
West Oakland,0
West Oakland,1
West Oakland,0
West Oakland,0
West Oakland,1
West Oakland,0
West Oakland,0
West Oakland,0
West Oakland,1
West Oakland,1
West Oakland,1
West Oakland,1
West Oakland,1
West Oakland,0
West Oakland,1
West Oakland,0
West Oakland,0
West Oakland,0
West Oakland,0
West Oakland,2
West Oakland,0
West Oakland,0
West Oakland,0
West Oakland,1
West Oakland,1
West Oakland,1
West Oakland,1
West Oakland,0
West Oakland,0
Westwood,0
Westwood,0
Westwood,0
Westwood,1
Westwood,0
Westwood,1
Westwood,1
Westwood,2
Westwood,1
Westwood,1
Westwood,0
Westwood,0
Westwood,1
Westwood,1
Westwood,0
Westwood,0
Westwood,0
Westwood,0
Westwood,1
Westwood,0
Westwood,1
Westwood,0
Westwood,1
Westwood,1
Westwood,1
Westwood,0
Windgap,0
Windgap,0
Windgap,1
Windgap,0
Windgap,0
Windgap,0
Windgap,0
Windgap,0
Windgap,1
Windgap,1
Windgap,0
Windgap,1
Windgap,0
